time,signal,confidence,entry,stop,tp1,outcome,exit,r
2026-05-19 11:45:00-04:00,BUY,MEDIUM,4511.7,4490.21,4526.02,SL,4490.21,-1.0
2026-05-19 12:45:00-04:00,BUY,MEDIUM,4511.2,4491.52,4524.32,SL,4491.52,-1.0
2026-05-19 13:30:00-04:00,SELL,HIGH,4507.9,4525.54,4496.14,TP1,4496.14,0.667
2026-05-19 14:30:00-04:00,SELL,HIGH,4502.1,4517.58,4491.78,TP1,4491.78,0.667
2026-05-19 15:30:00-04:00,SELL,HIGH,4491.6,4505.96,4482.02,TP1,4482.02,0.667
2026-05-19 16:30:00-04:00,SELL,HIGH,4486.6,4499.49,4478.0,SL,4499.49,-1.0
2026-05-19 18:00:00-04:00,SELL,HIGH,4485.9,4498.0,4477.83,SL,4498.0,-1.0
2026-05-19 19:00:00-04:00,BUY,MEDIUM,4489.2,4477.69,4496.88,TP1,4496.88,0.667
2026-05-19 20:00:00-04:00,BUY,HIGH,4492.4,4480.39,4500.41,TP1,4500.41,0.667
2026-05-19 21:00:00-04:00,BUY,MEDIUM,4495.1,4480.55,4504.8,SL,4480.55,-1.0
2026-05-19 21:15:00-04:00,SELL,HIGH,4476.0,4492.05,4465.3,TP1,4465.3,0.667
2026-05-19 22:15:00-04:00,SELL,HIGH,4483.8,4502.18,4471.54,TP1,4471.54,0.667
2026-05-19 23:15:00-04:00,SELL,HIGH,4463.1,4481.57,4450.79,SL,4481.57,-1.0
2026-05-20 00:15:00-04:00,SELL,HIGH,4467.1,4483.83,4455.95,SL,4483.83,-1.0
2026-05-20 01:00:00-04:00,BUY,MEDIUM,4471.6,4455.75,4482.16,TP1,4482.16,0.667
2026-05-20 02:00:00-04:00,BUY,HIGH,4474.0,4458.13,4484.58,TP1,4484.58,0.667
2026-05-20 03:00:00-04:00,BUY,HIGH,4483.9,4467.39,4494.91,TP1,4494.91,0.667
2026-05-20 04:00:00-04:00,BUY,HIGH,4484.8,4469.46,4495.03,TP1,4495.03,0.667
2026-05-20 05:00:00-04:00,BUY,HIGH,4482.6,4467.45,4492.7,TP1,4492.7,0.667
2026-05-20 06:00:00-04:00,BUY,HIGH,4490.9,4475.76,4500.99,TP1,4500.99,0.667
2026-05-20 07:00:00-04:00,BUY,HIGH,4495.4,4481.84,4504.44,TP1,4504.44,0.667
2026-05-20 08:00:00-04:00,BUY,HIGH,4498.7,4485.69,4507.37,TP1,4507.37,0.667
2026-05-20 09:00:00-04:00,BUY,HIGH,4507.9,4494.64,4516.74,SL,4494.64,-1.0
2026-05-20 10:00:00-04:00,BUY,HIGH,4479.5,4464.18,4489.71,TP1,4489.71,0.667
2026-05-20 11:00:00-04:00,BUY,HIGH,4527.8,4507.87,4541.09,TP1,4541.09,0.667
2026-05-20 12:00:00-04:00,BUY,HIGH,4537.0,4516.61,4550.59,TP1,4550.59,0.667
2026-05-20 13:00:00-04:00,BUY,HIGH,4537.8,4519.52,4549.98,TP1,4549.98,0.667
2026-05-20 14:00:00-04:00,BUY,HIGH,4536.4,4520.58,4546.95,TP1,4546.95,0.667
2026-05-20 15:00:00-04:00,BUY,HIGH,4546.8,4532.65,4556.24,TP1,4556.24,0.667
2026-05-20 16:00:00-04:00,BUY,HIGH,4549.2,4536.98,4557.35,SL,4536.98,-1.0
2026-05-20 18:00:00-04:00,BUY,HIGH,4541.2,4529.9,4548.74,TP1,4548.74,0.667
2026-05-20 19:00:00-04:00,BUY,HIGH,4541.2,4530.6,4548.26,TP1,4548.26,0.667
2026-05-20 20:00:00-04:00,BUY,HIGH,4546.2,4535.71,4553.2,TP1,4553.2,0.667
2026-05-20 21:00:00-04:00,BUY,HIGH,4562.1,4549.52,4570.49,TP1,4570.49,0.667
2026-05-20 22:00:00-04:00,BUY,HIGH,4554.2,4540.61,4563.26,SL,4540.61,-1.0
2026-05-20 23:00:00-04:00,BUY,HIGH,4539.3,4525.84,4548.27,SL,4525.84,-1.0
2026-05-21 00:00:00-04:00,BUY,HIGH,4537.5,4524.59,4546.1,SL,4524.59,-1.0
2026-05-21 01:00:00-04:00,BUY,HIGH,4532.4,4520.2,4540.53,SL,4520.2,-1.0
2026-05-21 02:00:00-04:00,BUY,HIGH,4532.7,4519.8,4541.3,SL,4519.8,-1.0
2026-05-21 03:00:00-04:00,BUY,MEDIUM,4522.2,4508.98,4531.02,TP1,4531.02,0.667
2026-05-21 04:00:00-04:00,BUY,HIGH,4535.3,4521.14,4544.74,SL,4521.14,-1.0
2026-05-21 05:00:00-04:00,BUY,HIGH,4539.0,4525.33,4548.11,SL,4525.33,-1.0
2026-05-21 06:00:00-04:00,BUY,HIGH,4533.5,4520.21,4542.36,SL,4520.21,-1.0
2026-05-21 07:00:00-04:00,BUY,MEDIUM,4517.1,4502.11,4527.09,SL,4502.11,-1.0
2026-05-21 08:00:00-04:00,BUY,MEDIUM,4515.5,4501.62,4524.75,SL,4501.62,-1.0
2026-05-21 09:00:00-04:00,BUY,MEDIUM,4502.8,4486.95,4513.37,TP1,4513.37,0.667
2026-05-21 09:15:00-04:00,SELL,HIGH,4502.0,4517.85,4491.43,TP1,4491.43,0.667
2026-05-21 10:00:00-04:00,BUY,MEDIUM,4509.5,4491.4,4521.57,TP1,4521.57,0.667
2026-05-21 11:00:00-04:00,BUY,HIGH,4511.3,4493.11,4523.43,TP1,4523.43,0.667
2026-05-21 12:00:00-04:00,BUY,HIGH,4518.6,4501.96,4529.69,TP1,4529.69,0.667
2026-05-21 13:00:00-04:00,BUY,HIGH,4527.7,4512.24,4538.01,TP1,4538.01,0.667
2026-05-21 14:00:00-04:00,BUY,HIGH,4547.2,4530.08,4558.61,SL,4530.08,-1.0
2026-05-21 15:00:00-04:00,BUY,HIGH,4538.8,4522.14,4549.91,SL,4522.14,-1.0
2026-05-21 16:00:00-04:00,BUY,HIGH,4543.3,4528.72,4553.02,SL,4528.72,-1.0
2026-05-21 18:00:00-04:00,BUY,HIGH,4543.0,4530.67,4551.22,SL,4530.67,-1.0
2026-05-21 19:00:00-04:00,BUY,HIGH,4544.2,4533.88,4551.08,SL,4533.88,-1.0
2026-05-21 20:00:00-04:00,BUY,HIGH,4532.0,4521.67,4538.88,TP1,4538.88,0.667
2026-05-21 21:00:00-04:00,BUY,HIGH,4530.9,4519.42,4538.55,SL,4519.42,-1.0
2026-05-21 22:00:00-04:00,BUY,HIGH,4528.8,4517.19,4536.54,SL,4517.19,-1.0
2026-05-21 23:00:00-04:00,BUY,HIGH,4521.4,4510.37,4528.76,TP1,4528.76,0.667
2026-05-22 00:00:00-04:00,BUY,HIGH,4530.3,4520.59,4536.77,SL,4520.59,-1.0
2026-05-22 01:00:00-04:00,BUY,HIGH,4526.5,4517.17,4532.72,TP1,4532.72,0.667
2026-05-22 02:00:00-04:00,BUY,MEDIUM,4522.5,4510.06,4530.8,TP1,4530.8,0.667
2026-05-22 03:00:00-04:00,BUY,HIGH,4523.2,4511.4,4531.06,TP1,4531.06,0.667
2026-05-22 03:45:00-04:00,SELL,HIGH,4522.7,4534.25,4515.0,TP1,4515.0,0.667
2026-05-22 04:00:00-04:00,BUY,HIGH,4525.3,4513.7,4533.04,TP1,4533.04,0.667
2026-05-22 05:00:00-04:00,SELL,HIGH,4517.9,4529.5,4510.17,SL,4529.5,-1.0
2026-05-22 05:30:00-04:00,BUY,MEDIUM,4525.5,4513.69,4533.38,TP1,4533.38,0.667
2026-05-22 06:30:00-04:00,BUY,MEDIUM,4513.6,4500.8,4522.13,TP1,4522.13,0.667
2026-05-22 06:45:00-04:00,SELL,HIGH,4515.5,4527.91,4507.23,SL,4527.91,-1.0
2026-05-22 07:45:00-04:00,BUY,MEDIUM,4521.5,4509.8,4529.3,TP1,4529.3,0.667
2026-05-22 08:45:00-04:00,BUY,HIGH,4529.5,4516.09,4538.44,SL,4516.09,-1.0
2026-05-22 09:45:00-04:00,SELL,HIGH,4514.5,4529.25,4504.67,TP1,4504.67,0.667
2026-05-22 10:45:00-04:00,SELL,HIGH,4501.4,4517.55,4490.63,SL,4517.55,-1.0
2026-05-22 11:00:00-04:00,BUY,MEDIUM,4511.6,4495.34,4522.44,TP1,4522.44,0.667
2026-05-22 12:00:00-04:00,BUY,HIGH,4520.4,4505.97,4530.02,SL,4505.97,-1.0
2026-05-22 13:00:00-04:00,BUY,HIGH,4520.8,4506.61,4530.26,SL,4506.61,-1.0
2026-05-22 14:00:00-04:00,BUY,HIGH,4515.7,4502.01,4524.83,TP1,4524.83,0.667
2026-05-22 15:00:00-04:00,SELL,HIGH,4509.0,4521.6,4500.6,SL,4521.6,-1.0
2026-05-22 16:00:00-04:00,SELL,HIGH,4509.7,4520.83,4502.28,SL,4520.83,-1.0
2026-05-22 16:15:00-04:00,BUY,MEDIUM,4511.9,4501.18,4519.05,TP1,4519.05,0.667
2026-05-26 00:00:00-04:00,BUY,HIGH,4538.3,4525.19,4547.04,SL,4525.19,-1.0
2026-05-26 01:00:00-04:00,BUY,HIGH,4529.7,4517.11,4538.09,TP1,4538.09,0.667
2026-05-26 02:00:00-04:00,BUY,HIGH,4532.0,4520.5,4539.67,TP1,4539.67,0.667
2026-05-26 03:00:00-04:00,BUY,HIGH,4529.0,4517.83,4536.44,TP1,4536.44,0.667
2026-05-26 04:00:00-04:00,BUY,HIGH,4527.7,4515.09,4536.11,SL,4515.09,-1.0
2026-05-26 05:00:00-04:00,BUY,HIGH,4520.7,4508.5,4528.84,TP1,4528.84,0.667
2026-05-26 06:00:00-04:00,BUY,HIGH,4529.5,4515.98,4538.51,TP1,4538.51,0.667
2026-05-26 07:00:00-04:00,BUY,HIGH,4532.1,4519.41,4540.56,SL,4519.41,-1.0
2026-05-26 08:00:00-04:00,SELL,HIGH,4510.5,4524.84,4500.94,TP1,4500.94,0.667
2026-05-26 08:45:00-04:00,BUY,MEDIUM,4520.7,4505.43,4530.88,TP1,4530.88,0.667
2026-05-26 09:45:00-04:00,BUY,HIGH,4514.6,4498.5,4525.34,TP1,4525.34,0.667
2026-05-26 10:00:00-04:00,SELL,HIGH,4511.2,4527.55,4500.3,TP1,4500.3,0.667
2026-05-26 10:30:00-04:00,BUY,MEDIUM,4522.0,4506.05,4532.63,SL,4506.05,-1.0
2026-05-26 11:00:00-04:00,SELL,HIGH,4509.7,4525.24,4499.34,TP1,4499.34,0.667
2026-05-26 12:00:00-04:00,SELL,HIGH,4502.0,4516.22,4492.52,TP1,4492.52,0.667
2026-05-26 12:30:00-04:00,BUY,MEDIUM,4506.9,4493.08,4516.12,SL,4493.08,-1.0
2026-05-26 12:45:00-04:00,SELL,HIGH,4505.2,4518.58,4496.28,TP1,4496.28,0.667
2026-05-26 13:00:00-04:00,BUY,MEDIUM,4503.8,4490.9,4512.4,SL,4490.9,-1.0
2026-05-26 13:30:00-04:00,SELL,HIGH,4498.5,4511.23,4490.01,TP1,4490.01,0.667
2026-05-26 14:30:00-04:00,BUY,MEDIUM,4495.6,4482.34,4504.44,TP1,4504.44,0.667
2026-05-26 15:30:00-04:00,BUY,HIGH,4504.4,4492.74,4512.17,TP1,4512.17,0.667
2026-05-26 16:30:00-04:00,BUY,HIGH,4508.9,4498.39,4515.9,TP1,4515.9,0.667
2026-05-26 18:00:00-04:00,BUY,HIGH,4505.0,4494.62,4511.92,TP1,4511.92,0.667
2026-05-26 19:00:00-04:00,BUY,HIGH,4508.7,4497.68,4516.04,TP1,4516.04,0.667
2026-05-26 20:00:00-04:00,BUY,HIGH,4521.9,4509.81,4529.96,SL,4509.81,-1.0
2026-05-26 21:00:00-04:00,BUY,HIGH,4519.0,4507.35,4526.77,SL,4507.35,-1.0
2026-05-26 22:00:00-04:00,BUY,MEDIUM,4502.4,4491.42,4509.72,TP1,4509.72,0.667
2026-05-26 23:00:00-04:00,BUY,HIGH,4508.9,4498.19,4516.04,SL,4498.19,-1.0
2026-05-27 00:00:00-04:00,SELL,HIGH,4501.4,4511.81,4494.46,SL,4511.81,-1.0
2026-05-27 00:30:00-04:00,BUY,MEDIUM,4507.7,4497.25,4514.67,TP1,4514.67,0.667
2026-05-27 01:30:00-04:00,SELL,HIGH,4492.5,4503.64,4485.07,TP1,4485.07,0.667
2026-05-27 02:30:00-04:00,SELL,HIGH,4486.6,4498.34,4478.77,SL,4498.34,-1.0
2026-05-27 03:30:00-04:00,BUY,MEDIUM,4514.4,4499.72,4524.19,TP1,4524.19,0.667
2026-05-27 04:30:00-04:00,BUY,HIGH,4527.3,4512.94,4536.88,SL,4512.94,-1.0
2026-05-27 05:30:00-04:00,BUY,HIGH,4520.0,4506.79,4528.81,SL,4506.79,-1.0
2026-05-27 06:30:00-04:00,SELL,HIGH,4496.2,4509.82,4487.12,TP1,4487.12,0.667
2026-05-27 07:30:00-04:00,SELL,HIGH,4473.4,4489.24,4462.84,TP1,4462.84,0.667
2026-05-27 08:30:00-04:00,SELL,HIGH,4477.3,4497.25,4464.0,TP1,4464.0,0.667
2026-05-27 09:30:00-04:00,SELL,HIGH,4450.0,4472.96,4434.7,SL,4472.96,-1.0
2026-05-27 10:15:00-04:00,BUY,MEDIUM,4476.9,4452.36,4493.26,TP1,4493.26,0.667
2026-05-27 11:15:00-04:00,SELL,HIGH,4467.6,4490.01,4452.66,SL,4490.01,-1.0
2026-05-27 12:00:00-04:00,BUY,MEDIUM,4471.7,4451.36,4485.26,TP1,4485.26,0.667
2026-05-27 13:00:00-04:00,BUY,HIGH,4475.4,4457.22,4487.52,TP1,4487.52,0.667
2026-05-27 14:00:00-04:00,BUY,HIGH,4481.4,4465.85,4491.77,TP1,4491.77,0.667
2026-05-27 15:00:00-04:00,BUY,HIGH,4483.5,4469.93,4492.55,TP1,4492.55,0.667
2026-05-27 16:00:00-04:00,BUY,HIGH,4487.0,4474.99,4495.01,TP1,4495.01,0.667
2026-05-27 18:00:00-04:00,BUY,HIGH,4488.8,4476.95,4496.7,SL,4476.95,-1.0
2026-05-27 19:00:00-04:00,BUY,HIGH,4484.5,4473.52,4491.82,SL,4473.52,-1.0
2026-05-27 19:30:00-04:00,SELL,HIGH,4481.2,4491.8,4474.14,TP1,4474.14,0.667
2026-05-27 20:30:00-04:00,SELL,HIGH,4482.6,4494.01,4474.99,TP1,4474.99,0.667
2026-05-27 20:45:00-04:00,BUY,MEDIUM,4487.6,4476.21,4495.19,SL,4476.21,-1.0
2026-05-27 21:00:00-04:00,SELL,HIGH,4468.4,4481.3,4459.8,TP1,4459.8,0.667
2026-05-27 22:00:00-04:00,SELL,HIGH,4433.5,4449.2,4423.03,TP1,4423.03,0.667
2026-05-27 23:00:00-04:00,SELL,HIGH,4423.9,4439.13,4413.75,TP1,4413.75,0.667
2026-05-28 00:00:00-04:00,SELL,HIGH,4405.8,4422.33,4394.78,SL,4422.33,-1.0
2026-05-28 01:00:00-04:00,SELL,HIGH,4404.1,4419.76,4393.66,SL,4419.76,-1.0
2026-05-28 02:00:00-04:00,SELL,HIGH,4405.3,4421.98,4394.18,SL,4421.98,-1.0
2026-05-28 03:00:00-04:00,BUY,MEDIUM,4418.6,4403.01,4428.99,TP1,4428.99,0.667
2026-05-28 04:00:00-04:00,SELL,HIGH,4422.5,4437.55,4412.47,TP1,4412.47,0.667
2026-05-28 04:15:00-04:00,BUY,MEDIUM,4418.9,4404.14,4428.74,TP1,4428.74,0.667
2026-05-28 05:15:00-04:00,BUY,HIGH,4426.2,4412.3,4435.47,SL,4412.3,-1.0
2026-05-28 06:15:00-04:00,BUY,HIGH,4431.6,4417.9,4440.73,SL,4417.9,-1.0
2026-05-28 06:45:00-04:00,SELL,HIGH,4413.6,4428.34,4403.77,SL,4428.34,-1.0
2026-05-28 07:00:00-04:00,BUY,HIGH,4417.3,4402.81,4426.96,TP1,4426.96,0.667
2026-05-28 08:00:00-04:00,BUY,HIGH,4422.6,4409.03,4431.64,TP1,4431.64,0.667
2026-05-28 09:00:00-04:00,BUY,HIGH,4456.7,4438.82,4468.62,TP1,4468.62,0.667
2026-05-28 10:00:00-04:00,BUY,HIGH,4495.2,4473.49,4509.68,TP1,4509.68,0.667
2026-05-28 11:00:00-04:00,BUY,MEDIUM,4501.6,4478.6,4516.93,TP1,4516.93,0.667
2026-05-28 12:00:00-04:00,BUY,HIGH,4514.9,4494.46,4528.53,TP1,4528.53,0.667
2026-05-28 13:00:00-04:00,BUY,HIGH,4534.7,4515.08,4547.78,TP1,4547.78,0.667
2026-05-28 14:00:00-04:00,BUY,HIGH,4538.0,4520.77,4549.48,SL,4520.77,-1.0
2026-05-28 15:00:00-04:00,BUY,HIGH,4530.5,4515.42,4540.55,TP1,4540.55,0.667
2026-05-28 16:00:00-04:00,BUY,HIGH,4527.8,4515.3,4536.14,TP1,4536.14,0.667
2026-05-28 18:00:00-04:00,BUY,HIGH,4524.3,4513.02,4531.82,TP1,4531.82,0.667
2026-05-28 19:00:00-04:00,BUY,HIGH,4525.8,4515.74,4532.5,TP1,4532.5,0.667
2026-05-28 20:00:00-04:00,BUY,HIGH,4527.9,4517.96,4534.52,TP1,4534.52,0.667
2026-05-28 21:00:00-04:00,BUY,HIGH,4545.2,4533.69,4552.87,SL,4533.69,-1.0
2026-05-28 22:00:00-04:00,BUY,HIGH,4537.2,4525.32,4545.12,SL,4525.32,-1.0
2026-05-28 23:00:00-04:00,BUY,HIGH,4527.1,4515.3,4534.97,TP1,4534.97,0.667
2026-05-29 00:00:00-04:00,BUY,HIGH,4532.6,4521.99,4539.67,TP1,4539.67,0.667
2026-05-29 01:00:00-04:00,BUY,HIGH,4542.9,4532.54,4549.81,TP1,4549.81,0.667
2026-05-29 02:00:00-04:00,BUY,HIGH,4546.5,4535.16,4554.06,TP1,4554.06,0.667
2026-05-29 03:00:00-04:00,BUY,HIGH,4546.7,4534.67,4554.72,TP1,4554.72,0.667
2026-05-29 04:00:00-04:00,BUY,HIGH,4546.0,4533.63,4554.24,TP1,4554.24,0.667
2026-05-29 05:00:00-04:00,BUY,HIGH,4559.8,4547.12,4568.25,TP1,4568.25,0.667
2026-05-29 06:00:00-04:00,BUY,HIGH,4559.5,4546.71,4568.03,TP1,4568.03,0.667
2026-05-29 07:00:00-04:00,BUY,HIGH,4563.6,4550.83,4572.12,SL,4550.83,-1.0
2026-05-29 08:00:00-04:00,BUY,HIGH,4559.5,4546.37,4568.25,SL,4546.37,-1.0
2026-05-29 09:00:00-04:00,BUY,HIGH,4553.3,4539.33,4562.61,TP1,4562.61,0.667
2026-05-29 10:00:00-04:00,BUY,HIGH,4575.0,4559.57,4585.28,SL,4559.57,-1.0
2026-05-29 11:00:00-04:00,BUY,HIGH,4621.5,4599.75,4636.0,SL,4599.75,-1.0
2026-05-29 12:00:00-04:00,BUY,HIGH,4594.5,4572.21,4609.36,SL,4572.21,-1.0
2026-05-29 13:00:00-04:00,BUY,HIGH,4594.9,4575.09,4608.1,SL,4575.09,-1.0
2026-05-29 14:00:00-04:00,BUY,HIGH,4589.2,4571.76,4600.83,SL,4571.76,-1.0
2026-05-29 15:00:00-04:00,BUY,HIGH,4589.8,4574.42,4600.06,SL,4574.42,-1.0
2026-05-29 16:00:00-04:00,BUY,HIGH,4579.6,4565.73,4588.85,TP1,4588.85,0.667
2026-05-31 18:00:00-04:00,BUY,HIGH,4565.5,4547.63,4577.41,SL,4547.63,-1.0
2026-05-31 19:00:00-04:00,BUY,HIGH,4573.5,4557.75,4584.0,SL,4557.75,-1.0
2026-05-31 20:00:00-04:00,BUY,HIGH,4570.5,4556.06,4580.12,SL,4556.06,-1.0
2026-05-31 21:00:00-04:00,BUY,HIGH,4564.7,4550.13,4574.41,SL,4550.13,-1.0
2026-05-31 22:00:00-04:00,BUY,MEDIUM,4563.0,4548.72,4572.52,SL,4548.72,-1.0
2026-05-31 23:00:00-04:00,BUY,MEDIUM,4549.0,4535.58,4557.95,SL,4535.58,-1.0
2026-05-31 23:30:00-04:00,SELL,HIGH,4541.2,4555.17,4531.89,SL,4555.17,-1.0
2026-06-01 00:15:00-04:00,BUY,MEDIUM,4546.1,4533.28,4554.64,TP1,4554.64,0.667
2026-06-01 00:45:00-04:00,SELL,HIGH,4544.7,4557.01,4536.49,TP1,4536.49,0.667
2026-06-01 01:00:00-04:00,BUY,HIGH,4548.7,4536.64,4556.74,SL,4536.64,-1.0
2026-06-01 02:00:00-04:00,BUY,MEDIUM,4544.3,4532.45,4552.2,SL,4532.45,-1.0
2026-06-01 02:15:00-04:00,SELL,HIGH,4544.3,4556.54,4536.14,TP1,4536.14,0.667
2026-06-01 03:15:00-04:00,SELL,HIGH,4533.6,4545.95,4525.37,TP1,4525.37,0.667
2026-06-01 04:15:00-04:00,SELL,HIGH,4525.6,4538.53,4516.98,SL,4538.53,-1.0
2026-06-01 04:30:00-04:00,BUY,MEDIUM,4529.9,4517.06,4538.46,TP1,4538.46,0.667
2026-06-01 05:30:00-04:00,SELL,HIGH,4528.2,4540.75,4519.83,SL,4540.75,-1.0
2026-06-01 05:45:00-04:00,BUY,MEDIUM,4525.6,4513.44,4533.71,TP1,4533.71,0.667
2026-06-01 06:45:00-04:00,BUY,HIGH,4534.1,4522.2,4542.03,TP1,4542.03,0.667
2026-06-01 07:45:00-04:00,BUY,HIGH,4536.0,4524.69,4543.54,SL,4524.69,-1.0
2026-06-01 08:45:00-04:00,BUY,HIGH,4532.0,4519.76,4540.16,SL,4519.76,-1.0
2026-06-01 09:00:00-04:00,SELL,HIGH,4513.9,4528.68,4504.04,TP1,4504.04,0.667
2026-06-01 10:00:00-04:00,SELL,HIGH,4491.2,4510.41,4478.39,SL,4510.41,-1.0
2026-06-01 11:00:00-04:00,SELL,HIGH,4494.1,4512.48,4481.85,SL,4512.48,-1.0
2026-06-01 11:45:00-04:00,BUY,MEDIUM,4504.1,4486.76,4515.66,TP1,4515.66,0.667
2026-06-01 12:45:00-04:00,BUY,MEDIUM,4510.6,4493.69,4521.87,TP1,4521.87,0.667
2026-06-01 13:45:00-04:00,BUY,HIGH,4517.5,4501.08,4528.45,SL,4501.08,-1.0
2026-06-01 14:45:00-04:00,BUY,HIGH,4516.8,4503.31,4525.79,TP1,4525.79,0.667
2026-06-01 15:45:00-04:00,BUY,HIGH,4511.1,4499.71,4518.69,TP1,4518.69,0.667
2026-06-01 16:45:00-04:00,BUY,HIGH,4514.8,4504.99,4521.34,TP1,4521.34,0.667
2026-06-01 18:00:00-04:00,BUY,HIGH,4514.1,4504.29,4520.64,TP1,4520.64,0.667
2026-06-01 19:00:00-04:00,BUY,HIGH,4515.7,4506.44,4521.87,SL,4506.44,-1.0
2026-06-01 20:00:00-04:00,BUY,MEDIUM,4510.9,4501.47,4517.18,TP1,4517.18,0.667
2026-06-01 21:00:00-04:00,BUY,HIGH,4519.5,4507.37,4527.58,SL,4507.37,-1.0
2026-06-01 21:45:00-04:00,SELL,HIGH,4503.6,4517.49,4494.34,SL,4517.49,-1.0
2026-06-01 22:30:00-04:00,BUY,MEDIUM,4506.7,4492.96,4515.86,TP1,4515.86,0.667
2026-06-01 22:45:00-04:00,SELL,HIGH,4516.2,4530.34,4506.77,SL,4530.34,-1.0
2026-06-01 23:00:00-04:00,BUY,HIGH,4518.2,4504.33,4527.45,TP1,4527.45,0.667
2026-06-02 00:00:00-04:00,BUY,HIGH,4535.0,4521.75,4543.84,TP1,4543.84,0.667
2026-06-02 01:00:00-04:00,BUY,HIGH,4548.8,4536.47,4557.02,TP1,4557.02,0.667
2026-06-02 02:00:00-04:00,BUY,HIGH,4548.8,4536.43,4557.05,TP1,4557.05,0.667
2026-06-02 03:00:00-04:00,BUY,HIGH,4570.1,4557.55,4578.47,SL,4557.55,-1.0
2026-06-02 04:00:00-04:00,BUY,HIGH,4565.0,4553.23,4572.85,SL,4553.23,-1.0
2026-06-02 05:00:00-04:00,BUY,HIGH,4563.7,4552.56,4571.13,SL,4552.56,-1.0
2026-06-02 06:00:00-04:00,BUY,HIGH,4558.6,4547.78,4565.82,SL,4547.78,-1.0
2026-06-02 07:00:00-04:00,BUY,HIGH,4558.5,4548.59,4565.11,SL,4548.59,-1.0
2026-06-02 08:00:00-04:00,BUY,HIGH,4556.1,4547.02,4562.15,TP1,4562.15,0.667
2026-06-02 08:45:00-04:00,SELL,HIGH,4544.0,4554.8,4536.8,TP1,4536.8,0.667
2026-06-02 09:45:00-04:00,SELL,HIGH,4532.1,4544.0,4524.17,TP1,4524.17,0.667
2026-06-02 10:45:00-04:00,BUY,MEDIUM,4533.7,4520.87,4542.26,SL,4520.87,-1.0
2026-06-02 11:45:00-04:00,BUY,MEDIUM,4531.7,4519.65,4539.73,SL,4519.65,-1.0
2026-06-02 12:00:00-04:00,SELL,HIGH,4527.3,4539.08,4519.45,TP1,4519.45,0.667
2026-06-02 13:00:00-04:00,SELL,HIGH,4519.1,4530.14,4511.74,TP1,4511.74,0.667
2026-06-02 14:00:00-04:00,SELL,HIGH,4514.6,4525.01,4507.66,TP1,4507.66,0.667
2026-06-02 15:00:00-04:00,SELL,HIGH,4516.8,4527.37,4509.75,TP1,4509.75,0.667
2026-06-02 15:15:00-04:00,BUY,MEDIUM,4519.5,4509.22,4526.35,SL,4509.22,-1.0
2026-06-02 16:15:00-04:00,BUY,MEDIUM,4519.4,4510.18,4525.55,SL,4510.18,-1.0
2026-06-02 18:00:00-04:00,BUY,MEDIUM,4519.0,4510.52,4524.66,SL,4510.52,-1.0
2026-06-02 18:30:00-04:00,SELL,HIGH,4518.1,4526.26,4512.66,TP1,4512.66,0.667
2026-06-02 19:30:00-04:00,SELL,HIGH,4503.3,4514.36,4495.92,SL,4514.36,-1.0
2026-06-02 20:30:00-04:00,BUY,MEDIUM,4524.2,4512.34,4532.11,SL,4512.34,-1.0
2026-06-02 21:00:00-04:00,SELL,HIGH,4500.1,4513.59,4491.11,SL,4513.59,-1.0
2026-06-02 22:00:00-04:00,BUY,MEDIUM,4508.8,4495.52,4517.65,SL,4495.52,-1.0
2026-06-02 23:00:00-04:00,BUY,HIGH,4512.7,4499.76,4521.33,SL,4499.76,-1.0
2026-06-03 00:00:00-04:00,BUY,HIGH,4514.8,4503.88,4522.08,SL,4503.88,-1.0
2026-06-03 00:30:00-04:00,SELL,HIGH,4501.3,4512.51,4493.83,TP1,4493.83,0.667
2026-06-03 01:30:00-04:00,SELL,HIGH,4489.9,4501.14,4482.4,TP1,4482.4,0.667
2026-06-03 02:30:00-04:00,SELL,HIGH,4489.0,4501.35,4480.77,TP1,4480.77,0.667
2026-06-03 03:30:00-04:00,SELL,HIGH,4486.9,4500.26,4477.99,TP1,4477.99,0.667
2026-06-03 04:30:00-04:00,SELL,HIGH,4484.5,4497.37,4475.92,TP1,4475.92,0.667
2026-06-03 05:30:00-04:00,SELL,HIGH,4475.7,4490.8,4465.63,SL,4490.8,-1.0
2026-06-03 06:00:00-04:00,BUY,MEDIUM,4491.7,4475.14,4502.74,SL,4475.14,-1.0
2026-06-03 07:00:00-04:00,BUY,HIGH,4490.2,4474.39,4500.74,SL,4474.39,-1.0
2026-06-03 08:00:00-04:00,BUY,HIGH,4487.5,4473.03,4497.15,SL,4473.03,-1.0
2026-06-03 09:00:00-04:00,BUY,HIGH,4491.0,4476.11,4500.93,SL,4476.11,-1.0
2026-06-03 09:30:00-04:00,SELL,HIGH,4455.3,4472.85,4443.6,SL,4472.85,-1.0
2026-06-03 10:15:00-04:00,BUY,MEDIUM,4479.8,4460.6,4492.6,SL,4460.6,-1.0
2026-06-03 11:15:00-04:00,SELL,HIGH,4473.6,4492.22,4461.18,TP1,4461.18,0.667
2026-06-03 12:15:00-04:00,SELL,HIGH,4465.3,4482.03,4454.14,TP1,4454.14,0.667
2026-06-03 13:15:00-04:00,SELL,HIGH,4467.1,4481.98,4457.18,TP1,4457.18,0.667
